id,utterance,label
deepseek2000-01603,Explain how a car engine works.,chat
deepseek2000-01604,Act out being surprised.,motion_query
deepseek2000-01605,How do you calculate area of a circle?,chat
deepseek2000-01606,Pick up the book and put it on the shelf.,motion_query
deepseek2000-01607,Flip the switch.,motion_query
deepseek2000-01608,Nod if you agree with me.,motion_query
deepseek2000-01609,Can you recommend a book to read?,chat
deepseek2000-01610,Bring me the red book.,motion_query
deepseek2000-01611,Hold still for calibration.,motion_query
deepseek2000-01612,Demonstrate a thumbs up.,motion_query
deepseek2000-01613,What's the capital of Australia?,chat
deepseek2000-01614,Can you explain the rules of chess?,chat
deepseek2000-01615,Clap your hands to get attention.,motion_query
deepseek2000-01616,Go to the corner and wait.,motion_query
deepseek2000-01617,Show me how you can dance.,motion_query
deepseek2000-01618,Explain without moving.,chat
deepseek2000-01619,Can you explain how to solve a Rubik's cube?,chat
deepseek2000-01620,I'm bored. Entertain me.,chat
deepseek2000-01621,How far can you see?,chat
deepseek2000-01622,What are the ingredients for a cake?,chat
deepseek2000-01623,Describe the layout of the room without pointing.,chat
deepseek2000-01624,Bring the charger from the bedroom.,motion_query
deepseek2000-01625,Who won the last World Cup?,chat
deepseek2000-01626,I need a healthy breakfast suggestion.,chat
deepseek2000-01627,Raise your hand if you understand.,motion_query
deepseek2000-01628,Give me a recipe for chocolate cake.,chat
deepseek2000-01629,Raise your hand to ask a question.,motion_query
deepseek2000-01630,What is your purpose?,chat
deepseek2000-01631,"I'm feeling anxious, what should I do?",chat
deepseek2000-01632,Show me how you bow.,motion_query
deepseek2000-01633,Hold still so I can measure you.,motion_query
deepseek2000-01634,Can you give me a riddle to solve?,chat
deepseek2000-01635,Raise your arm to wave goodbye.,motion_query
deepseek2000-01636,Can you help me write an email?,chat
deepseek2000-01637,Demonstrate how to bow.,motion_query
deepseek2000-01638,Pull the drawer out.,motion_query
deepseek2000-01639,Can you summarize the news for me?,chat
deepseek2000-01640,Cover the food with a lid.,motion_query
deepseek2000-01641,Pick up that pencil.,motion_query
deepseek2000-01642,What is the best way to save money?,chat
deepseek2000-01643,Extend your arm forward.,motion_query
deepseek2000-01644,Can you help me solve this math problem?,chat
deepseek2000-01645,Can you help me write a cover letter?,chat
deepseek2000-01646,How does the stock market work?,chat
deepseek2000-01647,What's the square of 15?,chat
deepseek2000-01648,Place your hand on the table.,motion_query
deepseek2000-01649,Translate 'hello' to French.,chat
deepseek2000-01650,Can you calculate the tip on a $45 bill?,chat
deepseek2000-01651,Can you list the steps to bake a cake?,chat
deepseek2000-01652,Tilt your head to the right.,motion_query
deepseek2000-01653,Make a peace sign with your hand.,motion_query
deepseek2000-01654,Kick the ball towards me.,motion_query
deepseek2000-01655,Blink your eyes rapidly.,motion_query
deepseek2000-01656,What's the meaning of life?,chat
deepseek2000-01657,Press the button.,motion_query
deepseek2000-01658,What is the difference between a virus and a bacterium?,chat
deepseek2000-01659,What's the square root of 169?,chat
deepseek2000-01660,Indicate with your hand which way to go.,motion_query
deepseek2000-01661,How do I stay motivated?,chat
deepseek2000-01662,Gesture to indicate your position.,motion_query
deepseek2000-01663,Can you sing a song?,chat
deepseek2000-01664,Wave your hand to greet the guest.,motion_query
deepseek2000-01665,Move to the left.,motion_query
deepseek2000-01666,Point to the tallest building.,motion_query
deepseek2000-01667,Show me how to bow.,motion_query
deepseek2000-01668,Raise both arms up.,motion_query
deepseek2000-01669,Can you explain the difference between a verb and a noun?,chat
deepseek2000-01670,Step to your left.,motion_query
deepseek2000-01671,Push the button to start.,motion_query
deepseek2000-01672,Bend over to pick up the pen.,motion_query
deepseek2000-01673,Can you point to the emergency exit?,motion_query
deepseek2000-01674,Turn around and face the door.,motion_query
deepseek2000-01675,Can you help me practice a speech?,chat
deepseek2000-01676,Bring me the book from the shelf.,motion_query
deepseek2000-01677,Can you suggest a dinner recipe?,chat
deepseek2000-01678,Can you simplify this math problem?,chat
deepseek2000-01679,How do I set up a Wi-Fi network?,chat
deepseek2000-01680,What is the largest mammal?,chat
deepseek2000-01681,Nod if you can hear me.,motion_query
deepseek2000-01682,Pretend to sneeze.,motion_query
deepseek2000-01683,Wave goodbye to the visitors.,motion_query
deepseek2000-01684,Can you understand sarcasm?,chat
deepseek2000-01685,Open the drawer for me.,motion_query
deepseek2000-01686,Demonstrate how to swing a bat.,motion_query
deepseek2000-01687,"Come here, please.",motion_query
deepseek2000-01688,Raise your arm to wave hello.,motion_query
deepseek2000-01689,Explain verbally how to change a tire.,chat
deepseek2000-01690,What is the difference between AI and ML?,chat
deepseek2000-01691,What is the most populated country?,chat
deepseek2000-01692,Make a circle with your arms.,motion_query
deepseek2000-01693,Take a nap.,motion_query
deepseek2000-01694,Bring me the newspaper from the table.,motion_query
deepseek2000-01695,Tell me a story about a distant galaxy.,chat
deepseek2000-01696,Can you tell me a fun fact about space?,chat
deepseek2000-01697,Nod twice if you agree.,motion_query
deepseek2000-01698,Turn your head left.,motion_query
deepseek2000-01699,Slide the book to the right.,motion_query
deepseek2000-01700,Push the button on the remote.,motion_query
deepseek2000-01701,I need advice on planting tomatoes.,chat
deepseek2000-01702,Hand me the hammer.,motion_query
deepseek2000-01703,What would you do if you encountered a problem?,chat
deepseek2000-01704,How do I make a good first impression?,chat
deepseek2000-01705,What's your opinion on renewable energy?,chat
deepseek2000-01706,Gesture goodbye to the visitor.,motion_query
deepseek2000-01707,Pick up the pen from the table.,motion_query
deepseek2000-01708,Can you help me plan a trip?,chat
deepseek2000-01709,Explain the process of evolution.,chat
deepseek2000-01710,I need advice on dealing with a difficult coworker.,chat
deepseek2000-01711,Stretch your arms forward.,motion_query
deepseek2000-01712,Gesture for me to come closer.,motion_query
deepseek2000-01713,What are your core capabilities?,chat
deepseek2000-01714,Can you recommend a good book on artificial intelligence?,chat
deepseek2000-01715,Raise your arm if you can hear me.,motion_query
deepseek2000-01716,How do I improve my memory?,chat
deepseek2000-01717,What's the fastest animal on Earth?,chat
deepseek2000-01718,Can you meditate with me?,chat
deepseek2000-01719,What is the square root of 225?,chat
deepseek2000-01720,Point to the red button.,motion_query
deepseek2000-01721,What is your manufacturing date?,chat
deepseek2000-01722,What book would you suggest for a mystery lover?,chat
deepseek2000-01723,Tell me about machine learning.,chat
deepseek2000-01724,Tell me a story about a robot.,chat
deepseek2000-01725,Can you suggest a good recipe for dinner?,chat
deepseek2000-01726,Turn your head and look at the window.,motion_query
deepseek2000-01727,Perform a thumbs down.,motion_query
deepseek2000-01728,Pick up the pen and bring it to me.,motion_query
deepseek2000-01729,Can you name all the planets in order?,chat
deepseek2000-01730,"I'm having trouble with my laptop, can you help?",chat
deepseek2000-01731,How do you say 'thank you' in Japanese?,chat
deepseek2000-01732,Can you give me advice on public speaking?,chat
deepseek2000-01733,Do you have any favorite songs?,chat
deepseek2000-01734,Slide the drawer shut.,motion_query
deepseek2000-01735,Push the button on the left.,motion_query
deepseek2000-01736,Push the button on your chest.,motion_query
deepseek2000-01737,What is the capital of France?,chat
deepseek2000-01738,Why is my internet connection so slow?,chat
deepseek2000-01739,Back away slowly.,motion_query
deepseek2000-01740,Nod if you understand the instructions.,motion_query
deepseek2000-01741,Tell me the steps to change a car tire.,chat
deepseek2000-01742,What's the history of the internet?,chat
deepseek2000-01743,Clap your hands together.,motion_query
deepseek2000-01744,Bring the book from the table.,motion_query
deepseek2000-01745,Look at the screen.,motion_query
deepseek2000-01746,What are your available gestures?,chat
deepseek2000-01747,Hold this box steady while I tape it.,motion_query
deepseek2000-01748,Spin in a circle.,motion_query
deepseek2000-01749,Are you connected to the internet?,chat
deepseek2000-01750,Wave your hand at me.,motion_query
deepseek2000-01751,What's the largest mammal?,chat
deepseek2000-01752,How do I connect to Wi-Fi?,chat
deepseek2000-01753,Why do we dream?,chat
deepseek2000-01754,How many languages can you speak?,chat
deepseek2000-01755,What gestures do you know?,chat
deepseek2000-01756,What should I check if my car won't start?,chat
deepseek2000-01757,Bring me the red cup from the table.,motion_query
deepseek2000-01758,What should I wear for today's weather?,chat
deepseek2000-01759,How do I prevent my phone from overheating?,chat
deepseek2000-01760,Back away from the edge.,motion_query
deepseek2000-01761,Do you have a sense of humor?,chat
deepseek2000-01762,What's the most efficient way to organize my schedule?,chat
deepseek2000-01763,Shake your head to disagree.,motion_query
deepseek2000-01764,Can you define the word 'serendipity'?,chat
deepseek2000-01765,"I'm feeling stressed, can you give me some relaxation tips?",chat
deepseek2000-01766,Demonstrate how to jump.,motion_query
deepseek2000-01767,How do I set a reminder for tomorrow?,chat
deepseek2000-01768,Tell me about the history of Rome.,chat
deepseek2000-01769,Act out the motion of pouring water.,motion_query
deepseek2000-01770,Can you recommend a good Italian restaurant nearby?,chat
deepseek2000-01771,How do I reset my router?,chat
deepseek2000-01772,I need help planning a trip to Paris.,chat
deepseek2000-01773,Show me how to throw a ball.,motion_query
deepseek2000-01774,Place the flowers in the vase.,motion_query
deepseek2000-01775,Shake your head.,motion_query
deepseek2000-01776,Can you give me advice on job interviews?,chat
deepseek2000-01777,Back away slowly from the door.,motion_query
deepseek2000-01778,Hand me the book on the table.,motion_query
deepseek2000-01779,Lift the box onto the shelf.,motion_query
deepseek2000-01780,What is the best way to learn coding?,chat
deepseek2000-01781,Wave your hand to greet me.,motion_query
deepseek2000-01782,What are your thoughts on the new policy?,chat
deepseek2000-01783,Show me the way to the exit.,motion_query
deepseek2000-01784,Imitate a penguin walk.,motion_query
deepseek2000-01785,How do you process language?,chat
deepseek2000-01786,Can you explain the plot of Inception?,chat
deepseek2000-01787,Turn the light on.,motion_query
deepseek2000-01788,Demonstrate how to do a push-up.,motion_query
deepseek2000-01789,Can you quote a famous poem?,chat
deepseek2000-01790,What is the tallest building in the world?,chat
deepseek2000-01791,What's your name?,chat
deepseek2000-01792,What's your favorite movie?,chat
deepseek2000-01793,How do I write a cover letter?,chat
deepseek2000-01794,Can you help me with math homework?,chat
deepseek2000-01795,Do you have any tips for staying motivated?,chat
deepseek2000-01796,Jump up and down twice.,motion_query
deepseek2000-01797,Walk forward three steps.,motion_query
deepseek2000-01798,Sweep the floor with the broom.,motion_query
deepseek2000-01799,Raise your arm to indicate stop.,motion_query
deepseek2000-01800,Can you differentiate between empathy and sympathy?,chat
deepseek2000-01801,Pick up that toy and place it on the shelf.,motion_query
deepseek2000-01802,Tell me a joke.,chat
deepseek2000-01803,Place the tray on the counter.,motion_query
deepseek2000-01804,I need advice on how to handle a difficult coworker.,chat
deepseek2000-01805,Drop the object you're holding.,motion_query
deepseek2000-01806,Explain the difference between AI and robotics.,chat
deepseek2000-01807,Circle around the table.,motion_query
deepseek2000-01808,Define 'empathy'.,chat
deepseek2000-01809,Walk alongside me.,motion_query
deepseek2000-01810,Hold the door open for me.,motion_query
deepseek2000-01811,Point at the red button.,motion_query
deepseek2000-01812,How do I reset the router?,chat
deepseek2000-01813,Give me a high-five.,motion_query
deepseek2000-01814,What's your favorite movie genre?,chat
deepseek2000-01815,Pick up the cup from the counter.,motion_query
deepseek2000-01816,Walk to the front of the room.,motion_query
deepseek2000-01817,Define 'serendipity'.,chat
deepseek2000-01818,Show me how to perform the dance step.,motion_query
deepseek2000-01819,Can you recommend a good book?,chat
deepseek2000-01820,Can you describe the difference between a cat and a dog?,chat
deepseek2000-01821,Point at the screen.,motion_query
deepseek2000-01822,How do I set up a new printer?,chat
deepseek2000-01823,Hold your position until I return.,motion_query
deepseek2000-01824,Tell me about your features.,chat
deepseek2000-01825,Can you solve this math problem for me?,chat
deepseek2000-01826,"I'm bored, entertain me with words.",chat
deepseek2000-01827,Raise your arm to signal stop.,motion_query
deepseek2000-01828,What is the longest river in the world?,chat
deepseek2000-01829,Describe the plot of '1984'.,chat
deepseek2000-01830,Can you recommend a workout routine?,chat
deepseek2000-01831,Can you give me a motivational quote?,chat
deepseek2000-01832,Shake your foot to remove the dust.,motion_query
deepseek2000-01833,Jump up and down to celebrate.,motion_query
deepseek2000-01834,What time does the store close?,chat
deepseek2000-01835,Move closer so I can see you better.,motion_query
deepseek2000-01836,What languages do you support?,chat
deepseek2000-01837,Clap your hands once.,motion_query
deepseek2000-01838,Gesture to indicate which direction.,motion_query
deepseek2000-01839,"Just words, please. Don't act it out.",chat
deepseek2000-01840,Push the door open.,motion_query
deepseek2000-01841,What should I do if I can't sleep?,chat
deepseek2000-01842,"I feel sad today, can you cheer me up?",chat
deepseek2000-01843,Point to the person in the red shirt.,motion_query
deepseek2000-01844,Clap your hands to the beat.,motion_query
deepseek2000-01845,Can you hand me that book?,motion_query
deepseek2000-01846,Tell me about your capabilities in detail.,chat
deepseek2000-01847,Can you show me how to perform a squat?,motion_query
deepseek2000-01848,Pull the curtain closed.,motion_query
deepseek2000-01849,What is the difference between TCP and UDP?,chat
deepseek2000-01850,What are the steps to bake a cake?,chat
deepseek2000-01851,How do I install this software?,chat
deepseek2000-01852,How do I make a resume?,chat
deepseek2000-01853,Pick up the book and hand it to me.,motion_query
deepseek2000-01854,Use a gesture to answer yes or no.,motion_query
deepseek2000-01855,Can you tell me a riddle?,chat
deepseek2000-01856,Answer with a thumbs up.,motion_query
deepseek2000-01857,Point to the tallest building on the skyline.,motion_query
deepseek2000-01858,What movie do you recommend for a comedy fan?,chat
deepseek2000-01859,Can you see in the dark?,chat
deepseek2000-01860,Point to the person who just spoke.,motion_query
deepseek2000-01861,Hold still while I take a photo.,motion_query
deepseek2000-01862,What is the population of Japan?,chat
deepseek2000-01863,Raise your hand to greet the guest.,motion_query
deepseek2000-01864,What are the main functions of a robot?,chat
deepseek2000-01865,How do I deal with stress?,chat
deepseek2000-01866,I need advice on how to study effectively.,chat
deepseek2000-01867,What is 2 + 2?,chat
deepseek2000-01868,Trace a circle in the air with your finger.,motion_query
deepseek2000-01869,Move closer to the table.,motion_query
deepseek2000-01870,Can you solve this math problem: 3x + 7 = 22?,chat
deepseek2000-01871,Can you help me plan a vacation?,chat
deepseek2000-01872,Hold this position for 10 seconds.,motion_query
deepseek2000-01873,Nod if you understand.,motion_query
deepseek2000-01874,What's the best time to visit Japan?,chat
deepseek2000-01875,How do I cook pasta al dente?,chat
deepseek2000-01876,Push the chair under the table.,motion_query
deepseek2000-01877,What's the recipe for chocolate chip cookies?,chat
deepseek2000-01878,Can you give me advice on how to be more productive?,chat
deepseek2000-01879,Why do cats purr?,chat
deepseek2000-01880,I need advice on which programming language to learn.,chat
deepseek2000-01881,What time is sunset today?,chat
deepseek2000-01882,Hold still for a photo.,motion_query
deepseek2000-01883,Can you translate 'hello' into Spanish?,chat
deepseek2000-01884,Bow down as a sign of respect.,motion_query
deepseek2000-01885,"Please explain it verbally, no gestures.",chat
deepseek2000-01886,What ingredients do I need for pancakes?,chat
deepseek2000-01887,Act out a robot failing.,motion_query
deepseek2000-01888,Lower your voice and stand still.,motion_query
deepseek2000-01889,Pretend to be a robot.,motion_query
deepseek2000-01890,Stop moving and stay where you are.,motion_query
deepseek2000-01891,Give me a high-five!,motion_query
deepseek2000-01892,Pull the lever downward.,motion_query
deepseek2000-01893,Nod once to confirm.,motion_query
deepseek2000-01894,What's the difference between TCP and UDP?,chat
deepseek2000-01895,Carry this tray to the kitchen.,motion_query
deepseek2000-01896,Turn your head to the right.,motion_query
deepseek2000-01897,Keep your gaze fixed on the target.,motion_query
deepseek2000-01898,Reach out and take my hand.,motion_query
deepseek2000-01899,Describe the layout of this room in detail.,chat
deepseek2000-01900,Throw this ball to me.,motion_query
deepseek2000-01901,What is the capabilty of your sensors?,chat
deepseek2000-01902,Turn left at the next corridor.,motion_query
deepseek2000-01903,Move the box to the corner.,motion_query
deepseek2000-01904,Give me a compliment.,chat
deepseek2000-01905,What are your capabilities for object detection?,chat
deepseek2000-01906,Gently take this cup from me.,motion_query
deepseek2000-01907,Answer by pointing to the correct option.,motion_query
deepseek2000-01908,Bend down to pick up the toy.,motion_query
deepseek2000-01909,Respond by nodding or shaking your head.,motion_query
deepseek2000-01910,Wave goodbye to them.,motion_query
deepseek2000-01911,Tell me a fun fact.,chat
deepseek2000-01912,Step to the left so I can see the screen.,motion_query
deepseek2000-01913,Slide the book to the left.,motion_query
deepseek2000-01914,Point to the emergency exit.,motion_query
deepseek2000-01915,Can you describe the process of mitosis?,chat
deepseek2000-01916,How do I improve my time management?,chat
deepseek2000-01917,Wave goodbye to me.,motion_query
deepseek2000-01918,How do I change the language settings?,chat
deepseek2000-01919,What is the weather like today?,chat
deepseek2000-01920,Can you understand multiple accents?,chat
deepseek2000-01921,Can you give me a step-by-step guide to knitting?,chat
deepseek2000-01922,Switch the light off.,motion_query
deepseek2000-01923,Is there a good Italian restaurant nearby?,chat
deepseek2000-01924,What's the weather like outside?,chat
deepseek2000-01925,Can you explain how to meditate?,chat
deepseek2000-01926,How does the cooling system work?,chat
deepseek2000-01927,What are the safety precautions for using a ladder?,chat
deepseek2000-01928,What is the history of the Eiffel Tower?,chat
deepseek2000-01929,Turn off the light.,motion_query
deepseek2000-01930,Be still and let me measure your height.,motion_query
deepseek2000-01931,Raise your arm to stop the traffic.,motion_query
deepseek2000-01932,Stop where you are and don't move.,motion_query
deepseek2000-01933,Answer with a gesture.,motion_query
deepseek2000-01934,Can you analyze this poem?,chat
deepseek2000-01935,Give me a motivational quote.,chat
deepseek2000-01936,Should I buy a house or rent?,chat
deepseek2000-01937,Carry the groceries inside.,motion_query
deepseek2000-01938,What are your energy requirements?,chat
deepseek2000-01939,Describe the room without moving.,chat
deepseek2000-01940,Can you write a poem for me?,chat
deepseek2000-01941,Wave hello to the guests.,motion_query
deepseek2000-01942,Shake your head 'no' if you disagree.,motion_query
deepseek2000-01943,"Hello, how are you today?",chat
deepseek2000-01944,Mime playing a guitar.,motion_query
deepseek2000-01945,Catch this.,motion_query
deepseek2000-01946,Bow slightly as a greeting.,motion_query
deepseek2000-01947,Bow like you are greeting someone.,motion_query
deepseek2000-01948,What do you think about artificial intelligence?,chat
deepseek2000-01949,Stand on one leg.,motion_query
deepseek2000-01950,Back up two meters.,motion_query
deepseek2000-01951,Explain why the sky is blue.,chat
deepseek2000-01952,Hold still while I measure.,motion_query
deepseek2000-01953,Place the box on the shelf.,motion_query
deepseek2000-01954,Show the direction of the wind with your arm.,motion_query
deepseek2000-01955,Close your grippers gently.,motion_query
deepseek2000-01956,Tilt your head to show confusion.,motion_query
deepseek2000-01957,Lead the way to the parking lot.,motion_query
deepseek2000-01958,I'm feeling a bit down today.,chat
deepseek2000-01959,Can you tell me a bedtime story?,chat
deepseek2000-01960,Step to the side.,motion_query
deepseek2000-01961,What is a healthy breakfast?,chat
deepseek2000-01962,Raise your arm to vote.,motion_query
deepseek2000-01963,Can you summarize the news?,chat
deepseek2000-01964,What is the population of Canada?,chat
deepseek2000-01965,What is the time in Tokyo right now?,chat
deepseek2000-01966,Pick up that pen from the table.,motion_query
deepseek2000-01967,Look toward the window.,motion_query
deepseek2000-01968,Raise your right arm.,motion_query
deepseek2000-01969,Pick up the pencil.,motion_query
deepseek2000-01970,Can you help me debug this code?,chat
deepseek2000-01971,Point to the nearest exit.,motion_query
deepseek2000-01972,Can you help me plan a workout routine?,chat
deepseek2000-01973,Can you solve this math problem: 15 * 27?,chat
deepseek2000-01974,How does a car engine work?,chat
deepseek2000-01975,What would you do if you encountered a staircase?,chat
deepseek2000-01976,Stop what you are doing and freeze.,motion_query
deepseek2000-01977,What sensors do you have?,chat
deepseek2000-01978,What are the ingredients for a chocolate cake?,chat
deepseek2000-01979,Answer with a nod.,motion_query
deepseek2000-01980,How do you process natural language?,chat
deepseek2000-01981,Take a step to the left.,motion_query
deepseek2000-01982,Plan a dinner menu for two.,chat
deepseek2000-01983,Describe the Eiffel Tower.,chat
deepseek2000-01984,What is the fastest way to the airport?,chat
deepseek2000-01985,Act out a happy expression.,motion_query
deepseek2000-01986,Do you support voice commands in Spanish?,chat
deepseek2000-01987,Can you write a poem about robots?,chat
deepseek2000-01988,Point at yourself when I say your name.,motion_query
deepseek2000-01989,Bring me the book on the shelf.,motion_query
deepseek2000-01990,How are you doing today?,chat
deepseek2000-01991,What should I eat for a healthy breakfast?,chat
deepseek2000-01992,Put your hand over your heart.,motion_query
deepseek2000-01993,"I'm bored, entertain me.",chat
deepseek2000-01994,What language is spoken in Brazil?,chat
deepseek2000-01995,Can you help me with my math homework?,chat
deepseek2000-01996,Answer by bowing.,motion_query
deepseek2000-01997,What is a good book for learning Python?,chat
deepseek2000-01998,What movie should I watch tonight?,chat
deepseek2000-01999,Hand me the red cup.,motion_query
deepseek2000-02000,Gesture to indicate direction.,motion_query
