id,utterance,label
deepseek3000-02253,Act out being a statue.,motion_query
deepseek3000-02254,Is it going to rain tomorrow?,chat
deepseek3000-02255,What book should I read next?,chat
deepseek3000-02256,How do I cook spaghetti?,chat
deepseek3000-02257,Lean forward to see better.,motion_query
deepseek3000-02258,How are you today?,chat
deepseek3000-02259,Pick up that book from the floor.,motion_query
deepseek3000-02260,Stop moving now.,motion_query
deepseek3000-02261,Can you help me organize my schedule?,chat
deepseek3000-02262,Step back from the table.,motion_query
deepseek3000-02263,Pull the curtain closed.,motion_query
deepseek3000-02264,Hold still while I take a photo.,motion_query
deepseek3000-02265,Act out a happy expression.,motion_query
deepseek3000-02266,Demonstrate how to bow properly.,motion_query
deepseek3000-02267,Come closer.,motion_query
deepseek3000-02268,Stand up and walk towards the door.,motion_query
deepseek3000-02269,What's a good book to read on a rainy day?,chat
deepseek3000-02270,Perform the victory dance.,motion_query
deepseek3000-02271,What is the largest ocean?,chat
deepseek3000-02272,How do I create a budget?,chat
deepseek3000-02273,Describe your typical day.,chat
deepseek3000-02274,Explain the steps to solve this equation.,chat
deepseek3000-02275,Cover your eyes with your hands.,motion_query
deepseek3000-02276,Can you describe the taste of coffee?,chat
deepseek3000-02277,Take this book and place it on the shelf.,motion_query
deepseek3000-02278,Can you calculate the tip for a $45 bill at 15%?,chat
deepseek3000-02279,Can you help me plan a healthy meal?,chat
deepseek3000-02280,Can you process images?,chat
deepseek3000-02281,Show me how you can dance.,motion_query
deepseek3000-02282,Put the cup on the table.,motion_query
deepseek3000-02283,Please describe the dance move rather than showing it.,chat
deepseek3000-02284,Guide me through this dark hallway.,motion_query
deepseek3000-02285,Tilt your head as a sign of curiosity.,motion_query
deepseek3000-02286,Raise both arms above your head.,motion_query
deepseek3000-02287,My laptop is running slow. What should I do?,chat
deepseek3000-02288,Define 'empathy'.,chat
deepseek3000-02289,Walk over to the table.,motion_query
deepseek3000-02290,Pick up that book and hand it to me.,motion_query
deepseek3000-02291,"I'm feeling stressed, can you help me relax?",chat
deepseek3000-02292,Bring me the blue folder from the table.,motion_query
deepseek3000-02293,Can you suggest a dinner recipe?,chat
deepseek3000-02294,Scan the room with your eyes.,motion_query
deepseek3000-02295,Tell me a story about robots.,chat
deepseek3000-02296,Wave your arm to greet the visitor.,motion_query
deepseek3000-02297,Could you describe your features in words?,chat
deepseek3000-02298,Show me which direction the store is.,motion_query
deepseek3000-02299,Can you explain quantum physics in simple terms?,chat
deepseek3000-02300,Turn left at the next hallway.,motion_query
deepseek3000-02301,What are some good ways to reduce stress?,chat
deepseek3000-02302,What is the most efficient way to study for an exam?,chat
deepseek3000-02303,Push the button on the control panel.,motion_query
deepseek3000-02304,Why do we dream?,chat
deepseek3000-02305,Could you recommend a good book on robotics?,chat
deepseek3000-02306,Fetch the remote from the coffee table.,motion_query
deepseek3000-02307,Pick up the pen from the floor.,motion_query
deepseek3000-02308,Tell me a fun fact about space.,chat
deepseek3000-02309,Bring me the remote control from the coffee table.,motion_query
deepseek3000-02310,Move closer to the table.,motion_query
deepseek3000-02311,Do you know any good Italian restaurants nearby?,chat
deepseek3000-02312,Can you give me a verbal tutorial on how to change a tire?,chat
deepseek3000-02313,What is the fastest animal on land?,chat
deepseek3000-02314,What's the recipe for chocolate chip cookies?,chat
deepseek3000-02315,"I'm stuck at a decision, what should I consider?",chat
deepseek3000-02316,What time is sunset?,chat
deepseek3000-02317,How do I reset my router?,chat
deepseek3000-02318,Can you explain the water cycle?,chat
deepseek3000-02319,Open the door and hold it for me.,motion_query
deepseek3000-02320,How can I be more productive?,chat
deepseek3000-02321,What's a good route for a morning run?,chat
deepseek3000-02322,Pick up the book from the table and hand it to me.,motion_query
deepseek3000-02323,Act out the scene from the movie.,motion_query
deepseek3000-02324,How does a car engine work?,chat
deepseek3000-02325,Look at the painting on the wall.,motion_query
deepseek3000-02326,I need to relax. Any tips?,chat
deepseek3000-02327,How do I get to the nearest subway station?,chat
deepseek3000-02328,Fetch the red book from the shelf.,motion_query
deepseek3000-02329,Tell me about your favorite movie.,chat
deepseek3000-02330,Move closer to the window.,motion_query
deepseek3000-02331,Describe the layout of the room without pointing.,chat
deepseek3000-02332,Hold this bag while I tie my shoe.,motion_query
deepseek3000-02333,Turn around so I can see your back.,motion_query
deepseek3000-02334,What should I wear for a job interview?,chat
deepseek3000-02335,Turn the light on.,motion_query
deepseek3000-02336,What is your internal clock speed?,chat
deepseek3000-02337,Can you help me plan a vacation itinerary in words?,chat
deepseek3000-02338,Can you give me advice on staying motivated?,chat
deepseek3000-02339,Can you give me a motivational quote?,chat
deepseek3000-02340,Step onto the scale.,motion_query
deepseek3000-02341,Can you define artificial intelligence?,chat
deepseek3000-02342,"Just tell me, don't show me.",chat
deepseek3000-02343,What's on my schedule for today?,chat
deepseek3000-02344,Draw a circle in the air with your finger.,motion_query
deepseek3000-02345,Can you list your capabilities?,chat
deepseek3000-02346,Gesture towards the window.,motion_query
deepseek3000-02347,I need a plan to organize my day.,chat
deepseek3000-02348,Push the box closer to me.,motion_query
deepseek3000-02349,How does the cooling system work?,chat
deepseek3000-02350,Raise your right hand and wave.,motion_query
deepseek3000-02351,Demonstrate how to perform a squat.,motion_query
deepseek3000-02352,Show me how to whistle.,motion_query
deepseek3000-02353,Give me advice on public speaking.,chat
deepseek3000-02354,Hold this box for a moment.,motion_query
deepseek3000-02355,What steps should I follow to bake a chocolate cake?,chat
deepseek3000-02356,Can you explain the theory of relativity?,chat
deepseek3000-02357,Fetch me a glass of water.,motion_query
deepseek3000-02358,Can you remind me of my schedule today?,chat
deepseek3000-02359,Can you explain how your sensors work?,chat
deepseek3000-02360,Hold still while I measure your height.,motion_query
deepseek3000-02361,Unplug the cable from the socket.,motion_query
deepseek3000-02362,Walk to the door.,motion_query
deepseek3000-02363,Show me the size of a basketball with your hands.,motion_query
deepseek3000-02364,Can you tell me what my schedule looks like tomorrow?,chat
deepseek3000-02365,Turn your back to the wall.,motion_query
deepseek3000-02366,Place your hand on the table.,motion_query
deepseek3000-02367,Can you tell me the weather forecast?,chat
deepseek3000-02368,What is the difference between TCP and UDP?,chat
deepseek3000-02369,What would you do if you encountered a problem?,chat
deepseek3000-02370,Can you tell me about your capabilities in detail?,chat
deepseek3000-02371,Do you support voice commands?,chat
deepseek3000-02372,What are the benefits of exercise?,chat
deepseek3000-02373,What do you recommend for a beginner cook?,chat
deepseek3000-02374,"I'm feeling stressed, can you give me some relaxation tips?",chat
deepseek3000-02375,Follow that person slowly.,motion_query
deepseek3000-02376,Copy my gesture as I raise my hand.,motion_query
deepseek3000-02377,Gesture goodbye to the visitor.,motion_query
deepseek3000-02378,What time is it in Tokyo?,chat
deepseek3000-02379,Follow me.,motion_query
deepseek3000-02380,Which movie would you recommend for a family night?,chat
deepseek3000-02381,How do I stay motivated?,chat
deepseek3000-02382,Bring me the remote control.,motion_query
deepseek3000-02383,Put the toy inside the drawer.,motion_query
deepseek3000-02384,Just tell me the answer without showing any action.,chat
deepseek3000-02385,I need advice on handling stress at work.,chat
deepseek3000-02386,Guide my hand to the handle.,motion_query
deepseek3000-02387,Show me how to bow.,motion_query
deepseek3000-02388,How is your day going?,chat
deepseek3000-02389,Carry the stack of papers to the printer.,motion_query
deepseek3000-02390,Fetch the ball from under the chair.,motion_query
deepseek3000-02391,Tell me a story about a brave knight.,chat
deepseek3000-02392,Hold this box steady while I tape it.,motion_query
deepseek3000-02393,How do I fold a paper airplane?,chat
deepseek3000-02394,Move the basket to the left.,motion_query
deepseek3000-02395,Can you suggest a good recipe for dinner?,chat
deepseek3000-02396,Can you wave your hand to greet the guests?,motion_query
deepseek3000-02397,Follow that person to the lobby.,motion_query
deepseek3000-02398,Catch this ball if possible.,motion_query
deepseek3000-02399,I need advice on managing my time better.,chat
deepseek3000-02400,How can I improve my sleep quality?,chat
deepseek3000-02401,Bow like you are greeting someone.,motion_query
deepseek3000-02402,Explain the difference between RAM and ROM.,chat
deepseek3000-02403,Look at the clock and then back at me.,motion_query
deepseek3000-02404,Perform a simple yoga pose.,motion_query
deepseek3000-02405,Hand me the book on the table.,motion_query
deepseek3000-02406,Act out being surprised.,motion_query
deepseek3000-02407,Stay here and watch the door.,motion_query
deepseek3000-02408,Can you help me draft an email?,chat
deepseek3000-02409,What steps should I take to bake a cake?,chat
deepseek3000-02410,Go to the door and open it.,motion_query
deepseek3000-02411,What are your capabilities in terms of conversation?,chat
deepseek3000-02412,Take this note to the front desk.,motion_query
deepseek3000-02413,What are some fun weekend activities?,chat
deepseek3000-02414,Point to the object I just mentioned.,motion_query
deepseek3000-02415,Touch your nose with your finger.,motion_query
deepseek3000-02416,How would you plan a surprise party?,chat
deepseek3000-02417,Show me how to wave hello.,motion_query
deepseek3000-02418,What is the difference between empathy and sympathy?,chat
deepseek3000-02419,Guide me to the door with your hand.,motion_query
deepseek3000-02420,Act out a scene from that play.,motion_query
deepseek3000-02421,Please point to the exit.,motion_query
deepseek3000-02422,Reach out and grab the cup.,motion_query
deepseek3000-02423,Hold still for a moment.,motion_query
deepseek3000-02424,Set the timer for 10 minutes.,motion_query
deepseek3000-02425,How do I reset the alarm system?,chat
deepseek3000-02426,Can you give me a pep talk?,chat
deepseek3000-02427,What updates have been made to your software?,chat
deepseek3000-02428,Point toward the exit.,motion_query
deepseek3000-02429,My phone won't turn on. Any ideas?,chat
deepseek3000-02430,Move the vase away from the edge.,motion_query
deepseek3000-02431,Turn on the light with your hand.,motion_query
deepseek3000-02432,How do I reset my password?,chat
deepseek3000-02433,Step to your left.,motion_query
deepseek3000-02434,Explain verbally how to change a tire.,chat
deepseek3000-02435,Spell your name with your body.,motion_query
deepseek3000-02436,Do you think solar energy is efficient?,chat
deepseek3000-02437,How do I save money effectively?,chat
deepseek3000-02438,What is the difference between Java and Python?,chat
deepseek3000-02439,Remain still while I take your photo.,motion_query
deepseek3000-02440,Please move the chair to the left.,motion_query
deepseek3000-02441,Explain the rules of chess.,chat
deepseek3000-02442,Can you remind me of my schedule tomorrow?,chat
deepseek3000-02443,What is the difference between a virus and a bacterium?,chat
deepseek3000-02444,How do I reset the password on my account?,chat
deepseek3000-02445,I need advice on dealing with a difficult coworker.,chat
deepseek3000-02446,Can you tell me about your navigation system?,chat
deepseek3000-02447,How do I set up a Wi-Fi network?,chat
deepseek3000-02448,Turn left and go to the kitchen.,motion_query
deepseek3000-02449,Should I take the train or the bus?,chat
deepseek3000-02450,Answer by shaking your head.,motion_query
deepseek3000-02451,What's your favorite color?,chat
deepseek3000-02452,Turn around.,motion_query
deepseek3000-02453,What is your maximum walking speed?,chat
deepseek3000-02454,Point to the whiteboard.,motion_query
deepseek3000-02455,Follow that person in red.,motion_query
deepseek3000-02456,Raise your left arm.,motion_query
deepseek3000-02457,"Hold still, please.",motion_query
deepseek3000-02458,What languages do you speak?,chat
deepseek3000-02459,Put your hand over your heart.,motion_query
deepseek3000-02460,How do I get to the airport from here?,chat
deepseek3000-02461,Wave your hand when I say hello.,motion_query
deepseek3000-02462,Crunch your shoulders like you're cold.,motion_query
deepseek3000-02463,Can you explain how your navigation system works?,chat
deepseek3000-02464,Turn toward me and smile.,motion_query
deepseek3000-02465,Hand me that tool.,motion_query
deepseek3000-02466,Look at the red light on the panel.,motion_query
deepseek3000-02467,How do I find a mentor?,chat
deepseek3000-02468,What's your favorite hobby?,chat
deepseek3000-02469,Make a hand gesture for 'come here'.,motion_query
deepseek3000-02470,"I'm feeling a bit stressed, can you tell me a relaxation technique?",chat
deepseek3000-02471,Can you describe what a black hole is?,chat
deepseek3000-02472,What ingredients do I need for a chocolate cake?,chat
deepseek3000-02473,Stop! Don't move.,motion_query
deepseek3000-02474,Hold this pose for five seconds.,motion_query
deepseek3000-02475,How many languages can you speak?,chat
deepseek3000-02476,What languages do you support?,chat
deepseek3000-02477,Imitate my movement.,motion_query
deepseek3000-02478,What are the health benefits of green tea?,chat
deepseek3000-02479,Help me plan a dinner menu for four.,chat
deepseek3000-02480,Carry this to the counter.,motion_query
deepseek3000-02481,Pick up that toy from the floor.,motion_query
deepseek3000-02482,Guide me to the exit.,motion_query
deepseek3000-02483,Walk backward until I say stop.,motion_query
deepseek3000-02484,Stop what you are doing and freeze.,motion_query
deepseek3000-02485,Can you explain the difference between AI and machine learning?,chat
deepseek3000-02486,"Use only words, don't move.",chat
deepseek3000-02487,Point to yourself and then to me.,motion_query
deepseek3000-02488,Turn left and point to the door.,motion_query
deepseek3000-02489,How can I improve my communication skills?,chat
deepseek3000-02490,Is it better to exercise in the morning or evening?,chat
deepseek3000-02491,What types of objects can you pick up?,chat
deepseek3000-02492,Grab the handle and pull the drawer open.,motion_query
deepseek3000-02493,Move the vase to the center of the table.,motion_query
deepseek3000-02494,Bend down and touch your toes.,motion_query
deepseek3000-02495,Can you help me plan a dinner party?,chat
deepseek3000-02496,Demonstrate how to stretch your legs.,motion_query
deepseek3000-02497,Freeze where you are.,motion_query
deepseek3000-02498,Point at the person in the red shirt.,motion_query
deepseek3000-02499,Hold your position while I take a photo.,motion_query
deepseek3000-02500,Can you recommend a book on artificial intelligence?,chat
deepseek3000-02501,Tell me about your software update process.,chat
deepseek3000-02502,"I'm bored, entertain me with words.",chat
deepseek3000-02503,"My robot vacuum is not charging, what can I do?",chat
deepseek3000-02504,Can you help me write a thank you note?,chat
deepseek3000-02505,How can I organize my closet efficiently?,chat
deepseek3000-02506,How do I fix a slow computer?,chat
deepseek3000-02507,Drop the object on the floor.,motion_query
deepseek3000-02508,Fetch the newspaper from the driveway.,motion_query
deepseek3000-02509,I need advice on how to study better.,chat
deepseek3000-02510,Can you wave goodbye?,motion_query
deepseek3000-02511,What should I do if my phone won't charge?,chat
deepseek3000-02512,Point to where the noise is coming from.,motion_query
deepseek3000-02513,Nod twice to confirm.,motion_query
deepseek3000-02514,Hold this bottle for me.,motion_query
deepseek3000-02515,"Come here, please.",motion_query
deepseek3000-02516,Act like a dog for a few seconds.,motion_query
deepseek3000-02517,Bring me the remote from the table.,motion_query
deepseek3000-02518,What book would you suggest for a mystery lover?,chat
deepseek3000-02519,Pick up the cup on the counter.,motion_query
deepseek3000-02520,What are the steps for CPR?,chat
deepseek3000-02521,Give me a thumbs up sign.,motion_query
deepseek3000-02522,What is the best way to cook a steak?,chat
deepseek3000-02523,Use your hand to block the light.,motion_query
deepseek3000-02524,Crouch down.,motion_query
deepseek3000-02525,Turn off the fan.,motion_query
deepseek3000-02526,Block my path.,motion_query
deepseek3000-02527,What's the recipe for chocolate cake?,chat
deepseek3000-02528,Can you spin around?,motion_query
deepseek3000-02529,Move your head to the left.,motion_query
deepseek3000-02530,What's the best way to learn a language?,chat
deepseek3000-02531,Hold this position for a photo.,motion_query
deepseek3000-02532,Come closer so I can show you something.,motion_query
deepseek3000-02533,Act out what happened in the story.,motion_query
deepseek3000-02534,I need advice on how to improve my public speaking.,chat
deepseek3000-02535,Back away from the stairs.,motion_query
deepseek3000-02536,Hand me the pen.,motion_query
deepseek3000-02537,Move closer so I can see you better.,motion_query
deepseek3000-02538,Walk to the corner and stop.,motion_query
deepseek3000-02539,Blink twice if you need a break.,motion_query
deepseek3000-02540,Go to the whiteboard and point to the formula.,motion_query
deepseek3000-02541,"Tell me the directions, but don't point.",chat
deepseek3000-02542,Pick up the pencil and write your name.,motion_query
deepseek3000-02543,Hold your position for ten seconds.,motion_query
deepseek3000-02544,I need help planning my schedule.,chat
deepseek3000-02545,Shake your head no.,motion_query
deepseek3000-02546,Can you recommend a book for learning Python?,chat
deepseek3000-02547,Push the chair under the table.,motion_query
deepseek3000-02548,How was your day?,chat
deepseek3000-02549,Answer with a thumbs up or down.,motion_query
deepseek3000-02550,Nod twice if you can hear me.,motion_query
deepseek3000-02551,Do a silly dance.,motion_query
deepseek3000-02552,What is the largest mammal on Earth?,chat
deepseek3000-02553,Do you have any tips for staying motivated?,chat
deepseek3000-02554,Describe the room without moving.,chat
deepseek3000-02555,What should I cook for dinner tonight?,chat
deepseek3000-02556,What are the ethical considerations of AI?,chat
deepseek3000-02557,Take this note and place it on the board.,motion_query
deepseek3000-02558,Stop walking.,motion_query
deepseek3000-02559,Show me how to tie a tie.,motion_query
deepseek3000-02560,What is the best way to study for an exam?,chat
deepseek3000-02561,Can you describe the painting in the living room?,chat
deepseek3000-02562,What should I wear for an interview?,chat
deepseek3000-02563,Stop your arm motion.,motion_query
deepseek3000-02564,Bring me that book.,motion_query
deepseek3000-02565,Carry these boxes to the garage.,motion_query
deepseek3000-02566,How do I pair my phone with Bluetooth?,chat
deepseek3000-02567,Can you explain the difference between a verb and a noun?,chat
deepseek3000-02568,Act like you are surprised.,motion_query
deepseek3000-02569,Stop moving and stand still.,motion_query
deepseek3000-02570,Can you calculate the square root of 144?,chat
deepseek3000-02571,"Good morning, can you tell me a joke?",chat
deepseek3000-02572,How do I clean the robot's sensors?,chat
deepseek3000-02573,Point to the floor.,motion_query
deepseek3000-02574,Take this note and place it on the fridge.,motion_query
deepseek3000-02575,Can you help me practice my English?,chat
deepseek3000-02576,What should I cook for a quick dinner?,chat
deepseek3000-02577,What's the history of the internet?,chat
deepseek3000-02578,How many calories in an apple?,chat
deepseek3000-02579,Should I take the bus or train?,chat
deepseek3000-02580,Point to the nearest exit.,motion_query
deepseek3000-02581,Hand me that remote.,motion_query
deepseek3000-02582,Can you give me advice on how to negotiate a salary?,chat
deepseek3000-02583,Answer with a gesture instead of words.,motion_query
deepseek3000-02584,Answer by gesturing towards the whiteboard.,motion_query
deepseek3000-02585,Follow me to the garage.,motion_query
deepseek3000-02586,Stop right there!,motion_query
deepseek3000-02587,Can you help me plan a daily schedule for studying?,chat
deepseek3000-02588,Can you recommend a healthy breakfast?,chat
deepseek3000-02589,How long can you operate on a full battery?,chat
deepseek3000-02590,Gently push the chair under the desk.,motion_query
deepseek3000-02591,Describe the process of recycling plastic.,chat
deepseek3000-02592,Balance on one foot.,motion_query
deepseek3000-02593,Can you recommend a good book on AI?,chat
deepseek3000-02594,Can you help me solve this math problem?,chat
deepseek3000-02595,Move the chair out of the way.,motion_query
deepseek3000-02596,Mimic my actions.,motion_query
deepseek3000-02597,How do I change the language settings?,chat
deepseek3000-02598,Shake your head if you disagree.,motion_query
deepseek3000-02599,Simplify my schedule for tomorrow.,chat
deepseek3000-02600,Come closer and look at this painting.,motion_query
deepseek3000-02601,I need help with my math homework.,chat
deepseek3000-02602,"I feel sad today, can you cheer me up?",chat
deepseek3000-02603,How do I make a cup of tea?,chat
deepseek3000-02604,Can you tell me a fun fact about dolphins?,chat
deepseek3000-02605,What's the weather forecast for today?,chat
deepseek3000-02606,Demonstrate a push-up.,motion_query
deepseek3000-02607,What time is it currently?,chat
deepseek3000-02608,What is your operating system?,chat
deepseek3000-02609,How do I make a budget?,chat
deepseek3000-02610,What's the difference between a hurricane and a tornado?,chat
deepseek3000-02611,Guide me through the obstacle course.,motion_query
deepseek3000-02612,What are the ingredients for pancakes?,chat
deepseek3000-02613,How do I plant a tomato seedling?,chat
deepseek3000-02614,What would be a good gift for my mother's birthday?,chat
deepseek3000-02615,Fetch the newspaper from the porch.,motion_query
deepseek3000-02616,Wave goodbye.,motion_query
deepseek3000-02617,Demonstrate how to do jumping jacks.,motion_query
deepseek3000-02618,Turn your head to look at the painting.,motion_query
deepseek3000-02619,Hand me the remote.,motion_query
deepseek3000-02620,What does this word mean in French?,chat
deepseek3000-02621,Stand up.,motion_query
deepseek3000-02622,Can you help me plan a weekly menu?,chat
deepseek3000-02623,Can you summarize today's news headlines?,chat
deepseek3000-02624,What's your opinion on renewable energy?,chat
deepseek3000-02625,Recommend a good movie.,chat
deepseek3000-02626,Can you explain how to bake a cake?,chat
deepseek3000-02627,Could you show me the way?,chat
deepseek3000-02628,Hold the box steady.,motion_query
deepseek3000-02629,How do I boil an egg?,chat
deepseek3000-02630,How do I stay productive when working from home?,chat
deepseek3000-02631,Can you explain the plot of 'Inception'?,chat
deepseek3000-02632,Can you tell me a joke without moving?,chat
deepseek3000-02633,Can you show me how to perform a squat?,motion_query
deepseek3000-02634,Follow me to the living room.,motion_query
deepseek3000-02635,How do I train my dog?,chat
deepseek3000-02636,Bring me a cup of water.,motion_query
deepseek3000-02637,What are your functions?,chat
deepseek3000-02638,Tell me about the solar system.,chat
deepseek3000-02639,Close the drawer.,motion_query
deepseek3000-02640,Do you think artificial intelligence will replace humans?,chat
deepseek3000-02641,Stay in that position.,motion_query
deepseek3000-02642,Place your hand on my shoulder.,motion_query
deepseek3000-02643,Bring me that book from the table.,motion_query
deepseek3000-02644,Stop right there and wait.,motion_query
deepseek3000-02645,"I'm feeling stressed, what should I do?",chat
deepseek3000-02646,Describe the process of mitosis.,chat
deepseek3000-02647,What is the best way to learn programming?,chat
deepseek3000-02648,Can you tell me a story about a dragon?,chat
deepseek3000-02649,Is the store open on Sundays?,chat
deepseek3000-02650,How do I manage stress effectively?,chat
deepseek3000-02651,Shake your head side to side.,motion_query
deepseek3000-02652,Do you know any fun facts?,chat
deepseek3000-02653,Could you check the spelling in this sentence?,chat
deepseek3000-02654,Salute me formally.,motion_query
deepseek3000-02655,Bow as a greeting.,motion_query
deepseek3000-02656,Give me a high-five!,motion_query
deepseek3000-02657,Can you suggest a gift for my friend's birthday?,chat
deepseek3000-02658,Make a fist and then open your hand.,motion_query
deepseek3000-02659,Stop moving!,motion_query
deepseek3000-02660,How far away is the sun?,chat
deepseek3000-02661,Can you recommend a good book on machine learning?,chat
deepseek3000-02662,What are your available gestures?,chat
deepseek3000-02663,What does 'ubiquitous' mean?,chat
deepseek3000-02664,Can you summarize the plot of Harry Potter?,chat
deepseek3000-02665,What languages can you speak?,chat
deepseek3000-02666,What movie would you suggest for a family night?,chat
deepseek3000-02667,Demonstrate how to use this tool.,motion_query
deepseek3000-02668,Why is the battery draining fast?,chat
deepseek3000-02669,What is your maximum speed?,chat
deepseek3000-02670,Turn towards me and bow.,motion_query
deepseek3000-02671,Push that box to the corner.,motion_query
deepseek3000-02672,Guard the entrance.,motion_query
deepseek3000-02673,Can you think of a creative birthday gift?,chat
deepseek3000-02674,Do you have any advice for public speaking?,chat
deepseek3000-02675,What does 'photosynthesis' mean?,chat
deepseek3000-02676,Tell me about your programming framework.,chat
deepseek3000-02677,What are the benefits of meditation?,chat
deepseek3000-02678,What's your opinion on artificial intelligence?,chat
deepseek3000-02679,What is the square root of 256?,chat
deepseek3000-02680,Wave goodbye to the camera.,motion_query
deepseek3000-02681,Could you tell me a joke?,chat
deepseek3000-02682,What's the difference between a comet and an asteroid?,chat
deepseek3000-02683,Can you remind me to call mom at 3 PM?,chat
deepseek3000-02684,Do you know any good exercises for back pain?,chat
deepseek3000-02685,Can you simplify this math problem?,chat
deepseek3000-02686,Act sad.,motion_query
deepseek3000-02687,Skip to my lou.,motion_query
deepseek3000-02688,Can you describe the process of mitosis?,chat
deepseek3000-02689,Bow down as a sign of respect.,motion_query
deepseek3000-02690,"My robot arm is not responding, what could be wrong?",chat
deepseek3000-02691,Pick up the cup.,motion_query
deepseek3000-02692,Go to the front door and open it.,motion_query
deepseek3000-02693,Walk to the end of the hallway.,motion_query
deepseek3000-02694,What is the time difference between New York and London?,chat
deepseek3000-02695,Back up two steps.,motion_query
deepseek3000-02696,Turn around and look at me.,motion_query
deepseek3000-02697,"I'm feeling stressed, any advice?",chat
deepseek3000-02698,Think of a number and show it with your fingers.,motion_query
deepseek3000-02699,Show me where the exit is using a gesture.,motion_query
deepseek3000-02700,What should I do to prepare for the meeting?,chat
deepseek3000-02701,Can you remind me to call John at 3 PM?,chat
deepseek3000-02702,Raise your hand to stop the traffic.,motion_query
deepseek3000-02703,Can you tell me about your capabilities?,chat
deepseek3000-02704,Act out a lion.,motion_query
deepseek3000-02705,Sit down on the sofa.,motion_query
deepseek3000-02706,I'm planning a trip to Japan. Any recommendations?,chat
deepseek3000-02707,What's the meaning of life?,chat
deepseek3000-02708,Stop! Freeze right there.,motion_query
deepseek3000-02709,Why is my computer running slow?,chat
deepseek3000-02710,Can you recommend a recipe for pasta?,chat
deepseek3000-02711,Freeze! Don't move.,motion_query
deepseek3000-02712,Calculate the square root of 144.,chat
deepseek3000-02713,Show me how to do a squat correctly.,motion_query
deepseek3000-02714,Bring me the blue book from the shelf.,motion_query
deepseek3000-02715,What do you think about art?,chat
deepseek3000-02716,Point at the screen.,motion_query
deepseek3000-02717,Do you believe in aliens?,chat
deepseek3000-02718,Is it better to take the stairs or elevator for health?,chat
deepseek3000-02719,Can you tell me about your sensors?,chat
deepseek3000-02720,What should I do this weekend?,chat
deepseek3000-02721,What do you think about the new policy?,chat
deepseek3000-02722,Bring me the remote control from the couch.,motion_query
deepseek3000-02723,Can you recommend a good book on mindfulness?,chat
deepseek3000-02724,Wave your hand to greet the guest.,motion_query
deepseek3000-02725,Do you have a camera?,chat
deepseek3000-02726,Can you calculate the tip on a $45 bill?,chat
deepseek3000-02727,Do you understand emotions?,chat
deepseek3000-02728,What tasks can you automate?,chat
deepseek3000-02729,Point at the red object.,motion_query
deepseek3000-02730,Slide the drawer closed.,motion_query
deepseek3000-02731,What's the meaning of 'resilience'?,chat
deepseek3000-02732,Explain the difference between a virus and bacteria.,chat
deepseek3000-02733,Give me a thumbs up if you understand.,motion_query
deepseek3000-02734,Show me a thumbs up if you agree.,motion_query
deepseek3000-02735,Pick up the cup and place it on the shelf.,motion_query
deepseek3000-02736,Hold this position for 10 seconds.,motion_query
deepseek3000-02737,"I'm feeling lonely, can you keep me company?",chat
deepseek3000-02738,Can you recommend a good recipe for pasta?,chat
deepseek3000-02739,Nod if you agree.,motion_query
deepseek3000-02740,Can you help me plan a weekend trip?,chat
deepseek3000-02741,Raise your eyebrows.,motion_query
deepseek3000-02742,Hold this object steady.,motion_query
deepseek3000-02743,Take a bow.,motion_query
deepseek3000-02744,Can you explain the stock market?,chat
deepseek3000-02745,Hand me that book.,motion_query
deepseek3000-02746,Tell me how to perform a cartwheel without demonstrating.,chat
deepseek3000-02747,Explain the steps to change a tire.,chat
deepseek3000-02748,Act like you are writing something.,motion_query
deepseek3000-02749,I need advice on cooking pasta.,chat
deepseek3000-02750,Who wrote 'Romeo and Juliet'?,chat
deepseek3000-02751,Take three steps to the left.,motion_query
deepseek3000-02752,Wave your hand to say hello.,motion_query
deepseek3000-02753,What are the symptoms of dehydration?,chat
deepseek3000-02754,Can you suggest a book to read?,chat
deepseek3000-02755,Can you describe your programming capabilities?,chat
deepseek3000-02756,Answer with a wave.,motion_query
deepseek3000-02757,Lead the group to the conference room.,motion_query
deepseek3000-02758,Push the door open with your hand.,motion_query
deepseek3000-02759,Stop all motion now!,motion_query
deepseek3000-02760,Can you translate this to Spanish?,chat
deepseek3000-02761,Act out eating an apple.,motion_query
deepseek3000-02762,Keep your eyes on me.,motion_query
deepseek3000-02763,What is the most populated country?,chat
deepseek3000-02764,What's the weather like?,chat
deepseek3000-02765,Please explain the theory of relativity in simple terms.,chat
deepseek3000-02766,Explain how to change a tire.,chat
deepseek3000-02767,Can you solve this math problem?,chat
deepseek3000-02768,Go to the corner and stay there.,motion_query
deepseek3000-02769,Please only respond with words.,chat
deepseek3000-02770,Follow me to the conference room.,motion_query
deepseek3000-02771,Gesture towards the exit.,motion_query
deepseek3000-02772,Imitate my facial expression.,motion_query
deepseek3000-02773,How do you avoid obstacles?,chat
deepseek3000-02774,"My phone won't turn on, what should I do?",chat
deepseek3000-02775,What's the capital of Mongolia?,chat
deepseek3000-02776,I'm feeling down today.,chat
deepseek3000-02777,Can you tell me a fun fact about space?,chat
deepseek3000-02778,Answer with a nod.,motion_query
deepseek3000-02779,Walk toward the door.,motion_query
deepseek3000-02780,Can you help me write an email to my boss?,chat
deepseek3000-02781,Can you list the ingredients for a chocolate cake?,chat
